kod_vykonu;nazov_vykonu;kod_ms
5t61e4;Excízia z medzistavcovej platničky: 4 a viac segmentov;S12-01
5t6831;Revízia endoprotézy medzistavcovej platničky bez výmeny;S12-01
5t6321;Kostná náhrada na chrbtici, použite autológnej spongiózy (štepu) alebo kortikospongiózneho štepu;S12-01
5t6300;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien bez obohatenia rastovými bunkami kosti;S12-01
5t6301;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien s obohatením rastovými bunkami kosti;S12-01
5t6310;Kostná náhrada na chrbtici, použite keramického kostného materiálu bez obohatenia rastovými bunkami kosti;S12-01
5t6311;Kostná náhrada na chrbtici, použite keramického kostného materiálu s obohatením rastovými bunkami kosti;S12-01
5t6320;Kostná náhrada na chrbtici, použite humánnej demineralizovanej kostnej matrix;S12-01
5t6322;Kostná náhrada na chrbtici, použitie alogénneho kostného transplantátu;S12-01
5t6323;Kostná náhrada na chrbtici, použitie xenogénneho kostného transplantátu;S12-01
5t63x;Kostná náhrada na chrbtici, ostatné;S12-01
5t6501;Náhrada tela stavca implantátom, 1 stavec;S12-01
5t6502;Náhrada tela stavca implantátom, 2 stavce;S12-01
5t6503;Náhrada tela stavca implantátom, 3 stavce;S12-01
5t6504;Náhrada tela stavca implantátom, 4 stavce;S12-01
5t6505;Náhrada tela stavca implantátom, 5 a viac stavcov;S12-01
5t6511;Náhrada tela stavca osobitným materiálom, 1 stavec;S12-01
5t6512;Náhrada tela stavca osobitným materiálom, 2 stavce;S12-01
5t6513;Náhrada tela stavca osobitným materiálom, 3 stavce;S12-01
5t6514;Náhrada tela stavca osobitným materiálom, 4 stavce;S12-01
5t6515;Náhrada tela stavca osobitným materiálom, 5 a viac stavcov;S12-01
5t65x1;Náhrada tela stavca, predný podporný štep bez korekcie;S12-01
5t65x2;Náhrada tela stavca, predný podporný štep s korekcou;S12-01
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S12-01
5t6744;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na krčnej chrbtici s fúziou (360 stupňov);S12-01
5t6745;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na hrudníkovo- driekovej chrbtici s fúziou (360 stupňov);S12-01
5t6671;Osteosyntéza chrbtice intervertebrálnou klietkou, 1 segment;S12-01
5t6672;Osteosyntéza chrbtice intervertebrálnou klietkou, 2 segmenty;S12-01
5t6673;Osteosyntéza chrbtice intervertebrálnou klietkou, 3 segmenty;S12-01
5t6674;Osteosyntéza chrbtice intervertebrálnou klietkou, 4 a viac segmentov;S12-01
5t6401;Dorzálna spondylodéza, 1 segment;S12-01
5t6402;Dorzálna spondylodéza, 2 segmenty;S12-01
5t6403;Dorzálna spondylodéza, 3 segmenty;S12-01
5t6404;Dorzálna spondylodéza, 4 segmenty;S12-01
5t6405;Dorzálna spondylodéza, 5 segmentov;S12-01
5t6406;Dorzálna spondylodéza, 6 a viac segmentov;S12-01
5t6421;Ventrálna spondylodéza, 1 segment;S12-01
5t6422;Ventrálna spondylodéza, 2 segmenty;S12-01
5t6423;Ventrálna spondylodéza, 3 segmenty;S12-01
5t6424;Ventrálna spondylodéza, 4 segmenty;S12-01
5t6425;Ventrálna spondylodéza, 5 segmentov;S12-01
5t6426;Ventrálna spondylodéza, 6 a viac segmentov;S12-01
5t6431;Dorzálna a ventrálna kombinovaná spondylodéza, 1 segment;S12-01
5t6432;Dorzálna a ventrálna kombinovaná spondylodéza, 2 segmenty;S12-01
5t6433;Dorzálna a ventrálna kombinovaná spondylodéza, 3 segmenty;S12-01
5t6434;Dorzálna a ventrálna kombinovaná spondylodéza, 4 segmenty;S12-01
5t6435;Dorzálna a ventrálna kombinovaná spondylodéza, 5 segmentov;S12-01
5t6436;Dorzálna a ventrálna kombinovaná spondylodéza, 6 a viac segmentov;S12-01
5t64x;Spondylodéza, ostatné;S12-01
5a901a;Prístup ku kraniocervikálnemu spojeniu, transorálne;S12-01
5a901c;Prístup ku kraniocervikálnemu spojeniu, laterálne;S12-01
5a902x;Iný prístup ku krčnej chrbtici;S12-01
5a90311;Laminotómia hrudnej chrbtice, 1 segment;S12-02
5a90312;Laminotómia hrudnej chrbtice, 2 segmenty;S12-02
5a90313;Laminotómia hrudnej chrbtice, 3 a viac segmentov;S12-02
5a90321;Hemilaminektómia hrudnej chrbtice, 1 segment;S12-02
5a90322;Hemilaminektómia hrudnej chrbtice, 2 segmenty;S12-02
5a90323;Hemilaminektómia hrudnej chrbtice, 3 a viac segmentov;S12-02
5a90331;Laminektómia hrudnej chrbtice, 1 segment;S12-02
5a90332;Laminektómia hrudnej chrbtice, 2 segmenty;S12-02
5a90333;Laminektómia hrudnej chrbtice, 3 a viac segmentov;S12-02
5a90411;Laminotómia bedrovej chrbtice, 1 segment;S12-02
5a90412;Laminotómia bedrovej chrbtice, 2 segmenty;S12-02
5a90413;Laminotómia bedrovej chrbtice, 3 a viac segmentov;S12-02
5a90421;Hemilaminektómia bedrovej chrbtice, 1 segment;S12-02
5a90422;Hemilaminektómia bedrovej chrbtice, 2 segmenty;S12-02
5a90423;Hemilaminektómia bedrovej chrbtice, 3 a viac segmentov;S12-02
5a90431;Laminektómia bedrovej chrbtice, 1 segment;S12-02
5a90432;Laminektómia bedrovej chrbtice, 2 segmenty;S12-02
5a90433;Laminektómia bedrovej chrbtice, 3 a viac segmentov;S12-02
5a90441;Flavektómia bedrovej chrbtice, 1 segment;S12-02
5a90442;Flavektómia bedrovej chrbtice, 2 segmenty;S12-02
5a90443;Flavektómia bedrovej chrbtice, 3 a viac segmentov;S12-02
5t6231;Parciálna artrektómia, 1 segment;S12-02
5t6232;Parciálna artrektómia, 2 segmenty;S12-02
5t6233;Parciálna artrektómia, 3 segmenty;S12-02
5t6234;Parciálna artrektómia, 4 a viac segmentov;S12-02
5t6241;Totálna artrektómia, 1 segment;S12-02
5t6242;Totálna artrektómia, 2 segmenty;S12-02
5t6243;Totálna artrektómia, 3 segmenty;S12-02
5t6244;Totálna artrektómia, 4 a viac segmentov;S12-02
5t6251;Foraminotómia, 1 segment;S12-02
5t6252;Foraminotómia, 2 segmenty;S12-02
5t6253;Foraminotómia, 3 segmenty;S12-02
5t6254;Foraminotómia, 4 a viac segmentov;S12-02
5t6261;Excízia z kostného a kĺbneho tkaniva stavcového oblúka, 1 segment;S12-02
5t6262;Excízia z kostného a kĺbneho tkaniva stavcového oblúka, 2 segmenty;S12-02
5t6263;Excízia z kostného a kĺbneho tkaniva stavcového oblúka, 3 segmenty;S12-02
5t6264;Excízia z kostného a kĺbneho tkaniva stavcového oblúka, 4 a viac segmentov;S12-02
5t6271;Excízia z kostného a kĺbneho tkaniva stavcového oblúka a naliehajúcich štruktúr, 1 segment;S12-02
5t6272;Excízia z kostného a kĺbneho tkaniva stavcového oblúka a naliehajúcich štruktúr, 2 segmenty;S12-02
5t6273;Excízia z kostného a kĺbneho tkaniva stavcového oblúka a naliehajúcich štruktúr, 3 segmenty;S12-02
5t6274;Excízia z kostného a kĺbneho tkaniva stavcového oblúka a naliehajúcich štruktúr, 4 a viac segmentov;S12-02
5t62x1;Excízia z kostného a kĺbneho tkaniva chrbtice, ostatné, 1 segment;S12-02
5t62x2;Excízia z kostného a kĺbneho tkaniva chrbtice, ostatné, 2 segmenty;S12-02
5t62x3;Excízia z kostného a kĺbneho tkaniva chrbtice, ostatné, 3 segmenty;S12-02
5t62x4;Excízia z kostného a kĺbneho tkaniva chrbtice, ostatné, 4 a viac segmentov;S12-02
5t6211;Parciálna excízia tela stavca chrbtice, 1 segment;S12-02
5t6212;Parciálna excízia tela stavca chrbtice, 2 segmenty;S12-02
5t6213;Parciálna excízia tela stavca chrbtice, 3 segmenty;S12-02
5t6214;Parciálna excízia tela stavca chrbtice, 4 a viac segmentov;S12-02
5t621a;Parciálna resekcia  hemivertebry;S12-02
5t621b;Excízia kostného a kĺbneho tkaniva chrbtice dentis epistrophei;S12-02
5t6221;Totálna excízia tela stavca chrbtice, 1 segment;S12-02
5t6222;Totálna excízia tela stavca chrbtice, 2 segmenty;S12-02
5t6223;Totálna excízia tela stavca chrbtice, 3 segmenty;S12-02
5t6224;Totálna excízia tela stavca chrbtice, 4 a viac segmentov;S12-02
5t622a;Totálna resekcia hemivertebry, zadný prístup;S12-02
5t622b;Totálna resekcia hemivertebry, kombinovaný prístup;S12-02
5t61e1;Excízia z medzistavcovej platničky: 1 segment;S12-02
5t61e2;Excízia z medzistavcovej platničky: 2 segmenty;S12-02
5t61e3;Excízia z medzistavcovej platničky: 3 segmenty;S12-02
5t61e4;Excízia z medzistavcovej platničky: 4 a viac segmentov;S12-02
5t6831;Revízia endoprotézy medzistavcovej platničky bez výmeny;S12-02
5t6321;Kostná náhrada na chrbtici, použite autológnej spongiózy (štepu) alebo kortikospongiózneho štepu;S12-02
5t6300;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien bez obohatenia rastovými bunkami kosti;S12-02
5t6301;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien s obohatením rastovými bunkami kosti;S12-02
5t6310;Kostná náhrada na chrbtici, použite keramického kostného materiálu bez obohatenia rastovými bunkami kosti;S12-02
5t6311;Kostná náhrada na chrbtici, použite keramického kostného materiálu s obohatením rastovými bunkami kosti;S12-02
5t6320;Kostná náhrada na chrbtici, použite humánnej demineralizovanej kostnej matrix;S12-02
5t6322;Kostná náhrada na chrbtici, použitie alogénneho kostného transplantátu;S12-02
5t6323;Kostná náhrada na chrbtici, použitie xenogénneho kostného transplantátu;S12-02
5t63x;Kostná náhrada na chrbtici, ostatné;S12-02
5t6501;Náhrada tela stavca implantátom, 1 stavec;S12-02
5t6502;Náhrada tela stavca implantátom, 2 stavce;S12-02
5t6503;Náhrada tela stavca implantátom, 3 stavce;S12-02
5t6504;Náhrada tela stavca implantátom, 4 stavce;S12-02
5t6505;Náhrada tela stavca implantátom, 5 a viac stavcov;S12-02
5t6511;Náhrada tela stavca osobitným materiálom, 1 stavec;S12-02
5t6512;Náhrada tela stavca osobitným materiálom, 2 stavce;S12-02
5t6513;Náhrada tela stavca osobitným materiálom, 3 stavce;S12-02
5t6514;Náhrada tela stavca osobitným materiálom, 4 stavce;S12-02
5t6515;Náhrada tela stavca osobitným materiálom, 5 a viac stavcov;S12-02
5t65x1;Náhrada tela stavca, predný podporný štep bez korekcie;S12-02
5t65x2;Náhrada tela stavca, predný podporný štep s korekcou;S12-02
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S12-02
5t6744;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na krčnej chrbtici s fúziou (360 stupňov);S12-02
5t6745;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na hrudníkovo- driekovej chrbtici s fúziou (360 stupňov);S12-02
5t69x4;Revízia po operácii chrbtice;S12-02
5t6671;Osteosyntéza chrbtice intervertebrálnou klietkou, 1 segment;S12-02
5t6672;Osteosyntéza chrbtice intervertebrálnou klietkou, 2 segmenty;S12-02
5t6673;Osteosyntéza chrbtice intervertebrálnou klietkou, 3 segmenty;S12-02
5t6674;Osteosyntéza chrbtice intervertebrálnou klietkou, 4 a viac segmentov;S12-02
5t6401;Dorzálna spondylodéza, 1 segment;S12-02
5t6402;Dorzálna spondylodéza, 2 segmenty;S12-02
5t6403;Dorzálna spondylodéza, 3 segmenty;S12-02
5t6404;Dorzálna spondylodéza, 4 segmenty;S12-02
5t6405;Dorzálna spondylodéza, 5 segmentov;S12-02
5t6406;Dorzálna spondylodéza, 6 a viac segmentov;S12-02
5t6421;Ventrálna spondylodéza, 1 segment;S12-02
5t6422;Ventrálna spondylodéza, 2 segmenty;S12-02
5t6423;Ventrálna spondylodéza, 3 segmenty;S12-02
5t6424;Ventrálna spondylodéza, 4 segmenty;S12-02
5t6425;Ventrálna spondylodéza, 5 segmentov;S12-02
5t6426;Ventrálna spondylodéza, 6 a viac segmentov;S12-02
5t6431;Dorzálna a ventrálna kombinovaná spondylodéza, 1 segment;S12-02
5t6432;Dorzálna a ventrálna kombinovaná spondylodéza, 2 segmenty;S12-02
5t6433;Dorzálna a ventrálna kombinovaná spondylodéza, 3 segmenty;S12-02
5t6434;Dorzálna a ventrálna kombinovaná spondylodéza, 4 segmenty;S12-02
5t6435;Dorzálna a ventrálna kombinovaná spondylodéza, 5 segmentov;S12-02
5t6436;Dorzálna a ventrálna kombinovaná spondylodéza, 6 a viac segmentov;S12-02
5t64x;Spondylodéza, ostatné;S12-02
5a90301;Dorzálny prístup k hrudnej chrbtici, 1 segment;S12-02
5a90302;Dorzálny prístup k hrudnej chrbtici, 2 segmenty;S12-02
5a90303;Dorzálny prístup k hrudnej chrbtici, 3 a viac segmentov;S12-02
5a903x;Iný prístup k hrudnej chrbtici;S12-02
5a90401;Dorzálny prístup k bedrovej chrbtici, 1 segment;S12-02
5a90402;Dorzálny prístup k bedrovej chrbtici, 2 segmenty;S12-02
5a90403;Dorzálny prístup k bedrovej chrbtici, 3 a viac segmentov;S12-02
5a90451;Transperitoneálny prístup k bedrovej chrbtici;S12-02
5a90452;Dorzolaterálny prístup k bedrovej chrbtici;S12-02
5a90453;Retroperitoneálny prístup k bedrovej chrbtici;S12-02
5a90455;Kombinácia torako-retroperitoneálne-retroperitoneálneho prístupu;S12-02
5a904x;Iný prístup k bedrovej chrbtici;S12-02
5t6251;Foraminotómia, 1 segment;S12-03
5t6252;Foraminotómia, 2 segmenty;S12-03
5t6253;Foraminotómia, 3 segmenty;S12-03
5t6254;Foraminotómia, 4 a viac segmentov;S12-03
5t6261;Excízia z kostného a kĺbneho tkaniva stavcového oblúka, 1 segment;S12-03
5t6262;Excízia z kostného a kĺbneho tkaniva stavcového oblúka, 2 segmenty;S12-03
5t6263;Excízia z kostného a kĺbneho tkaniva stavcového oblúka, 3 segmenty;S12-03
5t6264;Excízia z kostného a kĺbneho tkaniva stavcového oblúka, 4 a viac segmentov;S12-03
5t6271;Excízia z kostného a kĺbneho tkaniva stavcového oblúka a naliehajúcich štruktúr, 1 segment;S12-03
5t6272;Excízia z kostného a kĺbneho tkaniva stavcového oblúka a naliehajúcich štruktúr, 2 segmenty;S12-03
5t6273;Excízia z kostného a kĺbneho tkaniva stavcového oblúka a naliehajúcich štruktúr, 3 segmenty;S12-03
5t6274;Excízia z kostného a kĺbneho tkaniva stavcového oblúka a naliehajúcich štruktúr, 4 a viac segmentov;S12-03
5t62x1;Excízia z kostného a kĺbneho tkaniva chrbtice, ostatné, 1 segment;S12-03
5t62x2;Excízia z kostného a kĺbneho tkaniva chrbtice, ostatné, 2 segmenty;S12-03
5t62x3;Excízia z kostného a kĺbneho tkaniva chrbtice, ostatné, 3 segmenty;S12-03
5t62x4;Excízia z kostného a kĺbneho tkaniva chrbtice, ostatné, 4 a viac segmentov;S12-03
5t6211;Parciálna excízia tela stavca chrbtice, 1 segment;S12-03
5t6212;Parciálna excízia tela stavca chrbtice, 2 segmenty;S12-03
5t6213;Parciálna excízia tela stavca chrbtice, 3 segmenty;S12-03
5t6214;Parciálna excízia tela stavca chrbtice, 4 a viac segmentov;S12-03
5t621a;Parciálna resekcia  hemivertebry;S12-03
5t621b;Excízia kostného a kĺbneho tkaniva chrbtice dentis epistrophei;S12-03
5t61e1;Excízia z medzistavcovej platničky: 1 segment;S12-03
5t61e2;Excízia z medzistavcovej platničky: 2 segmenty;S12-03
5t61e3;Excízia z medzistavcovej platničky: 3 segmenty;S12-03
5t61e4;Excízia z medzistavcovej platničky: 4 a viac segmentov;S12-03
5t6831;Revízia endoprotézy medzistavcovej platničky bez výmeny;S12-03
5t6321;Kostná náhrada na chrbtici, použite autológnej spongiózy (štepu) alebo kortikospongiózneho štepu;S12-03
5t6300;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien bez obohatenia rastovými bunkami kosti;S12-03
5t6301;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien s obohatením rastovými bunkami kosti;S12-03
5t6310;Kostná náhrada na chrbtici, použite keramického kostného materiálu bez obohatenia rastovými bunkami kosti;S12-03
5t6311;Kostná náhrada na chrbtici, použite keramického kostného materiálu s obohatením rastovými bunkami kosti;S12-03
5t6320;Kostná náhrada na chrbtici, použite humánnej demineralizovanej kostnej matrix;S12-03
5t6322;Kostná náhrada na chrbtici, použitie alogénneho kostného transplantátu;S12-03
5t6323;Kostná náhrada na chrbtici, použitie xenogénneho kostného transplantátu;S12-03
5t63x;Kostná náhrada na chrbtici, ostatné;S12-03
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S12-03
5t6744;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na krčnej chrbtici s fúziou (360 stupňov);S12-03
5t6745;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na hrudníkovo- driekovej chrbtici s fúziou (360 stupňov);S12-03
5t69x4;Revízia po operácii chrbtice;S12-03
5a90461;Dorzálny prístup k Os sacrum a k Os coccygis;S12-03
5a90462;Ventrálny prístup k Os sacrum a Os coccygis;S12-03
5a90454;Kombinácia pararektal-retroperitoneálneho prístupu;S12-03
5a90455;Kombinácia torako-retroperitoneálne-retroperitoneálneho prístupu;S12-03
5a901a;Prístup ku kraniocervikálnemu spojeniu, transorálne;S12-09
5a901b;Prístup ku kraniocervikálnemu spojeniu, dorzálne;S12-09
5a901c;Prístup ku kraniocervikálnemu spojeniu, laterálne;S12-09
5t6671;Osteosyntéza chrbtice intervertebrálnou klietkou, 1 segment;S12-09
5t6672;Osteosyntéza chrbtice intervertebrálnou klietkou, 2 segmenty;S12-09
5t6673;Osteosyntéza chrbtice intervertebrálnou klietkou, 3 segmenty;S12-09
5t6674;Osteosyntéza chrbtice intervertebrálnou klietkou, 4 a viac segmentov;S12-09
5t6401;Dorzálna spondylodéza, 1 segment;S12-09
5t6402;Dorzálna spondylodéza, 2 segmenty;S12-09
5t6403;Dorzálna spondylodéza, 3 segmenty;S12-09
5t6404;Dorzálna spondylodéza, 4 segmenty;S12-09
5t6405;Dorzálna spondylodéza, 5 segmentov;S12-09
5t6406;Dorzálna spondylodéza, 6 a viac segmentov;S12-09
5t6421;Ventrálna spondylodéza, 1 segment;S12-09
5t6422;Ventrálna spondylodéza, 2 segmenty;S12-09
5t6423;Ventrálna spondylodéza, 3 segmenty;S12-09
5t6424;Ventrálna spondylodéza, 4 segmenty;S12-09
5t6425;Ventrálna spondylodéza, 5 segmentov;S12-09
5t6426;Ventrálna spondylodéza, 6 a viac segmentov;S12-09
5t64x;Spondylodéza, ostatné;S12-09
5t6321;Kostná náhrada na chrbtici, použite autológnej spongiózy (štepu) alebo kortikospongiózneho štepu;S12-09
5t6300;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien bez obohatenia rastovými bunkami kosti;S12-09
5t6301;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien s obohatením rastovými bunkami kosti;S12-09
5t6310;Kostná náhrada na chrbtici, použite keramického kostného materiálu bez obohatenia rastovými bunkami kosti;S12-09
5t6311;Kostná náhrada na chrbtici, použite keramického kostného materiálu s obohatením rastovými bunkami kosti;S12-09
5t6320;Kostná náhrada na chrbtici, použite humánnej demineralizovanej kostnej matrix;S12-09
5t6322;Kostná náhrada na chrbtici, použitie alogénneho kostného transplantátu;S12-09
5t6323;Kostná náhrada na chrbtici, použitie xenogénneho kostného transplantátu;S12-09
5t63x;Kostná náhrada na chrbtici, ostatné;S12-09
5t6601;Osteosyntéza chrbtice drôtovou serklážou, 1 segment;S12-09
5t6602;Osteosyntéza chrbtice drôtovou serklážou, 2 segmenty;S12-09
5t6603;Osteosyntéza chrbtice drôtovou serklážou, 3 segmenty;S12-09
5t6604;Osteosyntéza chrbtice drôtovou serklážou, 4 a viac segmentov;S12-09
5t6611;Osteosyntéza chrbtice skrutkou, 1 segment;S12-09
5t6612;Osteosyntéza chrbtice skrutkou, 2 segmenty;S12-09
5t6613;Osteosyntéza chrbtice skrutkou, 3 segmenty;S12-09
5t6614;Osteosyntéza chrbtice skrutkou, 4 a viac segmentov;S12-09
5t6631;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 1 segment;S12-09
5t6632;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 2 segmenty;S12-09
5t6633;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 3 segmenty;S12-09
5t6634;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 4 a viac segmentov;S12-09
5t6641;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 1 segment;S12-09
5t6642;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 2 segmenty;S12-09
5t6643;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 3 segmenty;S12-09
5t6644;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 4 a viac segmentov;S12-09
5t6651;Osteosyntéza chrbtice systémom skrutiek a tyčí, 1 segment;S12-09
5t6652;Osteosyntéza chrbtice systémom skrutiek a tyčí, 2 segmenty;S12-09
5t6653;Osteosyntéza chrbtice systémom skrutiek a tyčí, 3 segmenty;S12-09
