cislo_programu;kod_ms;zdielana_ms;nazov_ms;sposob_urcenia;uroven_ms_dospeli;uroven_ms_deti_0;uroven_ms_deti_1;uroven_ms_deti_7;uroven_ms_deti_16;povinnost_ms_V;povinnost_ms_IV;povinnost_ms_III;povinnost_ms_II;povinnost_ms_I;casova_dostupnost;minimum_na_nemocnicu;minimum_na_lekara
2;S13-50;True;Jednoduché artroskopické výkony na ramennom kĺbe;V;1;;;;;N;N;P;P;N;;50;
2;S13-49;True;Jednoduché artroskopické výkony na kolennom kĺbe;V;1;;;;;N;N;P;P;N;;100;
2;S13-48;True;Jednoduché amputácie a exartikulácie;V;1;;;;;N;N;P;P;N;;;
2;S13-47;True;Iné výkony na ruke a nohe;V;1;;;;;N;N;P;P;N;;50;
2;S10-34;True;Výkony na vaječníkoch a vajíčkovodoch - jednoduché I;V;1;;;;;P;P;P;P;N;60;20;
2;S05-40;True;Malé výkony na nose a nosovej dutine;V;1;;;;;P;P;P;P;N;;50;
2;S05-38;True;Malé výkony na tvárovom skelete;V;1;;;;;P;P;P;N;N;;;
2;S05-36;True;Malé výkony v ORL;V;1;;;;;P;P;P;P;N;180;;
3;S03-67;False;Implantácia alebo výmena intratekálneho a/alebo epidurálneho katétra: dočasný katéter za účelom diagnostiky;V;;4;4;4;4;P;P;;;;;;
3;S03-32;False;Špecializované výkony na mieche a spinálnom kanáli;V;;4;4;4;4;P;P;;;;;10;
3;S03-31;False;Absces mozgu;D;;4;4;4;4;P;P;;;;;;
3;S03-30;False;Biopsia (perkutánna, stereotaktická);V;;4;4;4;4;P;P;;;;60;10;
3;S03-29;False;Operačné výkony na mieche;V;;4;4;4;4;P;P;;;;;10;
3;S03-28;False;Deliberácia miechy a miechových nervov;V;;4;4;4;4;P;P;;;;;10;
3;S03-27;False;Operačné výkony na hypofýze – Endoskopický prístup;V;;4;4;4;4;P;P;;;;;;
3;S03-26;False;Operačné výkony na hypofýze;V;;4;4;4;4;P;P;;;;;;
3;S03-25;False;Komplexné operačné výkony na hypofýze;V;;4;4;4;4;P;P;;;;;10;
3;S03-24;False;Exstirpácia kavernóznej malformácie mozgu;V;;4;4;4;4;P;P;;;;;;
3;S03-23;False;Operačné výkony na cievach - intrakraniálne cievy, multidisciplinárne;V;;4;4;4;4;P;P;;;;;10;
3;S03-22;False;Neuromodulácia bolesti;V;;4;4;4;4;P;P;;;;;10;
3;S03-21;False;Operačné výkony na mieche a spinálnom kanáli pri VVCH;V;;4;4;4;4;P;P;;;;;;
3;S03-20;False;Neuromodulačná liečba (DBS);V;;4;4;4;4;P;P;;;;;;
3;S03-19;False;Vysoko špecializované výkony na mieche;V;;4;4;4;4;P;P;;;;;;
3;S03-18;False;Exstirpácia kavernóznej malformácie v oblasti mozgového kmeňa;V;;4;4;4;4;P;P;;;;;;
3;S03-17;False;Operačné výkony na cievach - intrakraniálne cievy, multidisciplinárne I.;V;;4;4;4;4;P;P;;;;;;
3;S03-16;False;Špecializované výkony na nervoch a nervových gangliách;V;;4;4;4;4;P;P;;;;;;
3;S03-15;False;Operačné výkony na cievach - intrakraniálne cievy, vysoko komplexné;V;;4;4;4;4;P;P;;;;;;
3;S03-14;False;Iné vysoko komplexné kraniálne výkony;V;;4;4;4;4;P;P;;;;;;
3;S03-13;False;Operačné výkony na vnútornom uchu;V;;4;4;4;4;P;P;;;;;;
3;S03-12;False;Resekcia intrakraniálneho nádoru s komplikovaným prístupom;V;;4;4;4;4;P;P;;;;;;
3;S03-11;False;Operácia kraniostenózy;V;;4;4;4;4;P;P;;;;;;
3;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
3;S03-33;False;Poranenia hlavy a chrbtice novorodencov;D;;4;;;;P;P;;;;;;
3;S03-66;False;Implantácia alebo výmena intratekálneho a/alebo epidurálneho katétra: dočasný katéter za účelom diagnostiky;V;4;;;;;P;P;;;;;;
3;S03-10;False;Operačné výkony na mieche a spinálnom kanáli pri VVCH;V;4;;;;;P;P;;;;;;
3;S03-09;False;Neuromodulačná liečba (DBS);V;4;;;;;P;P;;;;270;;
3;S03-08;False;Vysoko špecializované výkony na mieche;V;4;;;;;P;P;;;;;;
3;S03-07;False;Exstirpácia kavernóznej malformácie v oblasti mozgového kmeňa;V;4;;;;;P;P;;;;;;
3;S03-06;False;Operačné výkony na cievach - intrakraniálne cievy, multidisciplinárne I.;V;4;;;;;P;P;;;;;;
3;S03-05;False;Špecializované výkony na nervoch a nervových gangliách;V;4;;;;;P;P;;;;180;;
3;S03-04;False;Operačné výkony na cievach - intrakraniálne cievy, vysoko komplexné;V;4;;;;;P;P;;;;;;
3;S03-03;False;Iné vysoko komplexné kraniálne výkony;V;4;;;;;P;P;;;;;;
3;S03-02;False;Operačné výkony na vnútornom uchu;V;4;;;;;P;P;;;;;;
3;S03-01;False;Resekcia intrakraniálneho nádoru s komplikovaným prístupom;V;4;;;;;P;P;;;;;;
3;S12-40;True;Chirurgická liečba úrazov chrbtice s neurologickým deficitom - S-Co;VV;4;;;;;P;P;;;;;;
3;S12-39;True;Chirurgická liečba úrazov chrbtice s neurologickým deficitom - L1-L5;VV;4;;;;;P;P;;;;;10;
3;S12-38;True;Chirurgická liečba úrazov chrbtice s neurologickým deficitom - T12-L2;VV;4;;;;;P;P;;;;;5;
3;S12-37;True;Chirurgická liečba úrazov chrbtice s neurologickým deficitom - T1-T11;VV;4;;;;;P;P;;;;;5;
3;S12-36;True;Chirurgická liečba úrazov chrbtice s neurologickým deficitom - C3-C7;VV;4;;;;;P;P;;;;;5;
3;S12-35;True;Chirurgická liečba úrazov chrbtice s neurologickým deficitom- C0-C2;VV;4;;;;;P;P;;;;;;
3;S12-03;True;Radikálna chirurgická liečba nádorov chrbtice - S1-Co;VV;4;;;;;P;P;;;;;3;
3;S12-02;True;Radikálna chirurgická liečba nádorov chrbtice  - T1-L5;VV;4;;;;;P;P;;;;;10;
3;S12-01;True;Radikálna chirurgická liečba nádorov chrbtice - C0-C7;VV;4;;;;;P;P;;;;;5;
3;S05-10;True;Operačné výkony na vnútornom uchu II.;V;4;;;;;P;N;;;;90;;
3;S05-09;True;Operačné výkony na vnútornom uchu - cez labyrint;V;4;;;;;P;N;;;;90;10;5
3;S05-02;True;Vysoko špecializované endoskopické ORL operácie;V;4;;;;;P;N;;;;60;10;5
3;S03-65;False;Operácia pre úžinový syndróm na hornej končatine;V;;3;3;3;3;P;P;P;;;;10;
3;S03-64;False;Operačné výkony na nervoch a nervových gangliách;V;;3;3;3;3;P;P;P;;;;10;
3;S03-63;False;Iné kraniálne výkony;V;;3;3;3;3;P;P;P;;;;10;
3;S03-62;False;Likvorová drenáž;V;;3;3;3;3;P;P;P;;;;10;
3;S03-61;False;Plastika dury a kalvy;V;;3;3;3;3;P;P;P;;;;10;
3;S03-60;False;Operácia hydrocefalu;V;;3;3;3;3;P;P;P;;;;10;
3;S03-59;False;Evakuácia spontánneho hematómu;V;;3;3;3;3;P;P;P;;;;10;
3;S03-58;False;Evakuácia chronického subdurálneho hematómu;V;;3;3;3;3;P;P;P;;;;10;
3;S03-57;False;Resekcia intrakraniálneho nádoru;V;;3;3;3;3;P;P;P;;;;10;
3;S03-56;False;Trauma mozgu s komplexným výkonom;V;;3;3;3;3;P;P;P;;;;10;
3;S03-55;False;Evakuácia epidurálneho hematómu;V;;3;3;3;3;P;P;P;;;;10;
3;S03-54;False;Operácia pre úžinový syndróm na hornej končatine;V;3;;;;;P;P;P;;;180;10;
3;S03-53;False;Operačné výkony na nervoch a nervových gangliách;V;3;;;;;P;P;P;;;90;10;
3;S03-52;False;Iné kraniálne výkony;V;3;;;;;P;P;P;;;;10;
3;S03-51;False;Likvorová drenáž;V;3;;;;;P;P;P;;;;10;
3;S03-50;False;Plastika dury a kalvy;V;3;;;;;P;P;P;;;;10;
3;S03-49;False;Operácia hydrocefalu;V;3;;;;;P;P;P;;;;10;
3;S03-48;False;Evakuácia spontánneho hematómu;V;3;;;;;P;P;P;;;;10;
3;S03-47;False;Evakuácia chronického subdurálneho hematómu;V;3;;;;;P;P;P;;;;10;
3;S03-46;False;Resekcia intrakraniálneho nádoru;V;3;;;;;P;P;P;;;;10;
3;S03-45;False;Trauma mozgu s komplexným výkonom;V;3;;;;;P;P;P;;;;10;
3;S03-44;False;Absces mozgu;D;3;;;;;P;P;P;;;;;
3;S03-43;False;Biopsia (perkutánna, stereotaktická);V;3;;;;;P;P;N;;;60;10;
3;S03-42;False;Operačné výkony na mieche;V;3;;;;;P;P;P;;;;10;
3;S03-41;False;Deliberácia miechy a miechových nervov;V;3;;;;;P;P;P;;;;10;
3;S03-40;False;Operačné výkony na hypofýze – Endoskopický prístup;V;3;;;;;P;P;P;;;;;
3;S03-39;False;Operačné výkony na hypofýze;V;3;;;;;P;P;P;;;;;
3;S03-38;False;Komplexné operačné výkony na hypofýze;V;3;;;;;P;P;P;;;;10;
3;S03-37;False;Exstirpácia kavernóznej malformácie mozgu;V;3;;;;;P;P;P;;;;;
3;S03-36;False;Operačné výkony na cievach - intrakraniálne cievy, multidisciplinárne;V;3;;;;;P;P;P;;;;10;
3;S03-35;False;Neuromodulácia bolesti;V;3;;;;;P;P;N;;;270;10;
3;S03-34;False;Evakuácia epidurálneho hematómu;V;3;;;;;P;P;P;;;;10;
3;S33-02;True;Infekčné ochorenia;D;3;;;;;P;P;P;;;;;
3;S12-34;True;Iné ochorenia chrbtice;D;3;;;;;P;P;N;;;;;
3;S12-33;True;Iné výkony na chrbtici;V;3;;;;;P;P;N;;;;;
3;S12-31;True;Chirurgická liečba zápalových a metabolických spondylopatií - S2-Co + SI kĺby;VV;3;;;;;P;P;N;;;;;
3;S12-30;True;Chirurgická liečba zápalových a metabolických spondylopatií - T1-S1;VV;3;;;;;P;P;P;;;;5;
3;S12-29;True;Chirurgická liečba zápalových a metabolických spondylopatií - C3-C7;VV;3;;;;;P;P;P;;;;3;
3;S12-28;True;Chirurgická liečba zápalových a metabolických spondylopatií - C0-C2;VV;3;;;;;P;P;N;;;;;
3;S12-27;True;Chirurgická liečba instabilít chrbtice - S2-Co + SI kĺby;VV;3;;;;;P;P;N;;;120;;
3;S12-26;True;Chirurgická liečba instabilít chrbtice - T1-S1;VV;3;;;;;P;P;P;;;180;30;
3;S12-25;True;Chirurgická liečba instabilít chrbtice - C3-C7;VV;3;;;;;P;P;P;;;60;5;
3;S12-24;True;Chirurgická liečba instabilít chrbtice - C0-C2;VV;3;;;;;P;P;N;;;60;3;
3;S12-23;True;Chirurgická liečba degen. ochorení chrbtice - S2-Co + SI kĺby;VV;3;;;;;P;P;N;;;60;5;
3;S12-22;True;Chirurgická liečba degen. ochorení chrbtice - T1-S1;VV;3;;;;;P;P;P;;;270;100;
3;S12-21;True;Chirurgická liečba degen. ochorení chrbtice - C0-C7 ;VV;3;;;;;P;P;P;;;270;100;
3;S12-20;True;Chirurgická liečba úrazov chrbtice s instabilitou - S-Co;VV;3;;;;;P;P;N;;;;3;
3;S12-19;True;Chirurgická liečba úrazov chrbtice s instabilitou - L1-L5;VV;3;;;;;P;P;P;;;;10;
3;S12-18;True;Chirurgická liečba úrazov chrbtice s instabilitou - T12-L2;VV;3;;;;;P;P;P;;;;10;
3;S12-17;True;Chirurgická liečba úrazov chrbtice s instabilitou - T1-T11;VV;3;;;;;P;P;P;;;;5;
3;S12-16;True;Chirurgická liečba úrazov chrbtice s instabilitou - C3-C7;VV;3;;;;;P;P;P;;;;5;
3;S12-15;True;Chirurgická liečba úrazov chrbtice s instabilitou - C0-C2;VV;3;;;;;P;P;N;;;;3;
3;S12-14;True;Chirurgická liečba úrazov chrbtice bez neurologického deficitu - S-Co;VV;3;;;;;P;P;N;;;;3;
3;S12-13;True;Chirurgická liečba úrazov chrbtice bez neurologického deficitu - L1-L5;VV;3;;;;;P;P;P;;;;30;
3;S12-12;True;Chirurgická liečba úrazov chrbtice bez neurologického deficitu -T12-L2;VV;3;;;;;P;P;P;;;;10;
3;S12-11;True;Chirurgická liečba úrazov chrbtice bez neurologického deficitu - T1-T11;VV;3;;;;;P;P;P;;;;10;
3;S12-10;True;Chirurgická liečba úrazov chrbtice bez neurologického deficitu - C3-C7 ;VV;3;;;;;P;P;N;;;;5;
3;S12-09;True;Chirurgická liečba úrazov chrbtice bez neurologického deficitu - C0-C2;VV;3;;;;;P;P;N;;;;3;
3;S12-08;True;Paliatívna chirurgická liečba nádorov chrbtice - S1-Co;VV;3;;;;;P;P;P;;;;3;
3;S12-07;True;Paliatívna perkutánna chirurgická liečba nádorov chrbtice - T1-S1;VV;3;;;;;P;P;P;;;;30;
3;S12-06;True;Paliatívna chirurgická liečba nádorov chrbtice - T1-L5;VV;3;;;;;P;P;P;;;;30;
3;S12-05;True;Paliatívna chirurgická liečba nádorov chrbtice - C0-C7;VV;3;;;;;P;P;P;;;;5;
3;S12-04;True;Chirurgická liečba degeneratívnych deformít v dospelom veku;VV;3;;;;;P;P;N;;;120;10;
3;S02-28;True;Iné výkony na chrbtici pre traumu a poúrazové stavy;VD;3;;;;;P;P;P;;;;;
3;S02-27;True;Dekompresia miešneho kanála pre traumu a poúrazové stavy;VD;3;;;;;P;P;P;;;;;
3;S02-22;True;Komplexné výkony na chrbtici pre traumu a poúrazové stavy;VD;3;;;;;P;P;N;;;;;
3;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
3;S63-39;True;Hospitalizacia novorodenca I;D;;2;;;;P;P;P;P;;;;
3;S40-20;True;Zhubný nádor endokrinného systému;D;2;;;;;P;P;P;P;;;;
3;S40-19;True;Nádory nervového systému;D;2;;;;;P;P;P;P;;;;
3;S40-11;True;Zhubný nádor spojivového tkaniva;D;2;;;;;P;P;P;P;;;;
3;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
3;S37-14;True;Náhla cievna mozgová príhoda;D;2;;;;;P;P;P;P;;;60;
3;S37-13;True;Dorzopatia a poruchy nervových koreňov;D;2;;;;;P;P;P;P;;;;
3;S37-11;True;Iné ochorenia NS;D;2;;;;;P;P;P;P;;;;
3;S33-14;True;Infekcie nervového systému;D;2;;;;;P;P;P;P;;;;
3;S31-04;True;Deformujúca dorzopatia a iné komplexné spondylopatie;D;2;;;;;P;P;P;N;;;;
3;S29-12;True;Vysoko komplexné endokrinopatie;D;2;;;;;P;P;P;P;;;;
3;S12-32;True;Následná starostlivosť na úrovni spinálnej jednotky;V;2;;;;;P;P;P;P;;;;
3;S02-61;True;Zlomenina panvy a stehnovej kosti;D;2;;;;;P;P;P;P;;;;
3;S02-59;True;Poranenia miechy a chrbtice;D;2;;;;;P;P;P;P;;;;
3;S02-56;True;Otras mozgu a povrchové poranenia hlavy;D;2;;;;;P;P;P;P;;;;
3;S02-55;True;Intrakraniálne poranenia a zlomeniny kránia;D;2;;;;;P;P;P;P;;;;
3;S02-54;True;Povrchové poranenia, otvorené rany a poškodenia mäkkých častí;D;2;;;;;P;P;P;P;;;;
3;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
4;S04-03;False;Špecializované výkony v prednom segmente oka;V;5;;;;;P;;;;;120;;
4;S04-02;False;Špecializované výkony v zadnom segmente oka;V;5;;;;;P;;;;;45;;
4;S04-01;False;Brachyterapia v oftalmológii;V;5;;;;;P;;;;;30;;
4;S04-08;False;Vrodené chyby oka a očných adnexov;D;4;;;;;P;P;;;;;;
4;S04-07;False;Vysoko komplexné výkony v prednom segmente oka;V;4;;;;;P;P;;;;90;;
4;S04-06;False;Vysoko komplexné výkony na orbite alebo bulbe;V;4;;;;;P;P;;;;60;;
4;S04-05;False;Špeciálne laserové ošetrenie sietnice;V;4;;;;;P;P;;;;30;;
4;S04-04;False;Vysoko komplexné výkony v zadnom segmente oka;V;4;;;;;P;P;;;;60;;
4;S40-03;True;Kuratívna liečba očných malignít;D;4;;;;;P;P;;;;;;
4;S04-31;False;Komplexné výkony pri traume oka;V;3;;;;;P;P;P;;;;;
4;S04-30;False;Poranenia oka a očných adnexov;D;3;;;;;P;P;P;;;;;
4;S04-29;False;Iné ochorenia oka a očných adnexov;D;3;;;;;P;P;P;;;;;
4;S04-28;False;Neuro-oftalmologické ochorenie oka;D;3;;;;;P;P;P;;;;;
4;S04-27;False;Zápalové a infekčné ochorenia oka a očných adnexov;D;3;;;;;P;P;P;;;;;
4;S04-26;False;Glaukóm;D;3;;;;;P;P;P;;;;;
4;S04-25;False;Katarakta;D;3;;;;;P;P;P;;;;;
4;S04-23;False;Dekompenzovaný glaukóm;D;3;;;;;P;P;P;;;;;
4;S04-22;False;Katarakta Morgagniho typu;D;3;;;;;P;P;P;;;;;
4;S04-21;False;Ochorenia sietnice vyžadujúce si chirurgický zákrok;D;3;;;;;P;P;P;;;;;
4;S04-20;False;Iné ochorenia oka a očných adnexov vyžadujúce komplexný prístup;D;3;;;;;P;P;P;;;;;
4;S04-19;False;Zápalové ochorenia očného nervu a paralytické škúlenie;D;3;;;;;P;P;P;;;;;
4;S04-18;False;Infekcie a zápaly oka a očných adnexov;D;3;;;;;P;P;P;;;;;
4;S04-17;False;Retinopatia;D;3;;;;;P;P;P;;;;;
4;S04-16;False;Komplexné výkony v prednom segmente oka;V;3;;;;;P;P;P;;;90;;
4;S04-15;False;Komplexné výkony v prednom segmente oka -terapeutická plastika;V;3;;;;;P;P;P;;;90;;
4;S04-14;False;Komplexné výkony v zadnom segmente oka;V;3;;;;;P;P;P;;;60;20;20
4;S04-13;False;Komplexné operačné výkony pri glaukóme;V;3;;;;;P;P;P;;;30;20;20
4;S04-12;False;Komplexné výkony na očných svaloch;V;3;;;;;P;P;P;;;90;;
4;S04-11;False;Komplexné výkony na slznej žľaze alebo slzných cestách;V;3;;;;;P;P;P;;;60;;
4;S04-10;False;Komplexné výkony na orbite alebo bulbe;V;3;;;;;P;P;P;;;30;;
4;S04-09;False;Extrabulbárne výkony na zadnom segmente oka;V;3;;;;;P;P;P;;;30;;
4;S27-12;True;Tuberkulóza;D;3;;;;;P;P;P;;;;;
4;S15-13;True;Rekonštrukčné výkony na očných viečkach;V;3;;;;;P;P;P;;;;;
4;S05-20;True;Operačné výkony v orbite a slzných cestách;V;3;;;;;P;P;N;;;;;
4;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
4;S29-09;True;Diabetes mellitus s komplikáciami;D;2;;;;;P;P;P;P;;;;
4;S29-08;True;Diabetes mellitus;D;2;;;;;P;P;P;P;;;;
4;S04-48;False;Vybrané výkon vertikálneho predĺženia horného viečka;V;1;;;;;P;P;P;N;N;;;
4;S04-47;False;Iné výkony JZS v oftalmológii  3;V;1;;;;;P;P;N;N;N;;;
4;S04-46;False;Iné výkony JZS v oftalmológii 2;V;1;;;;;P;N;N;N;N;;;
4;S04-45;False;Iné výkony JZS v oftalmológii ;V;1;;;;;P;P;P;N;N;;;
4;S04-44;False;Základné výkony pri traume oka;V;1;;;;;P;P;P;N;N;;;
4;S04-43;False;Terapeutické podanie látok do oka;V;1;;;;;P;P;P;N;N;;200;100
4;S04-42;False;Laserová retinopexia;V;1;;;;;P;P;P;N;N;45;100;50
4;S04-41;False;Kryopexia sietnice;V;1;;;;;P;P;P;N;N;30;;
4;S04-40;False;Iné menej komplexné výkony v prednom segmente oka II.;V;1;;;;;N;N;N;N;N;90;50;20
4;S04-39;False;Iné menej komplexné výkony v prednom segmente oka;V;1;;;;;P;P;P;N;N;;50;20
4;S04-38;False;Pars-plana a iné vitrektómie;V;1;;;;;P;P;P;N;N;60;50;50
4;S04-37;False;Operačné výkony pri glaukóme;V;1;;;;;P;P;P;N;N;45;20;20
4;S04-36;False;Menej komplexné výkony na očných viečkach;V;1;;;;;P;P;P;N;N;90;50;20
4;S04-35;False;Menej komplexné výkony na slznej žľaze alebo slzných cestách;V;1;;;;;P;P;P;N;N;90;;
4;S04-34;False;Menej komplexné výkony v prednom segmente oka;V;1;;;;;P;P;P;N;N;90;20;20
4;S04-33;False;Extrakcia a implantácia šošovky;V;1;;;;;P;P;P;N;N;120;500;200
4;S04-32;False;Menej komplexné výkony v zadnom segmente oka;V;1;;;;;P;P;P;N;N;60;;
4;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
4;S05-33;True;Operačné výkony na očných viečkach;V;1;;;;;P;P;P;P;N;;;
4;S05-32;True;Operačné výkony na slzných cestách;V;1;;;;;P;P;P;P;N;180;;
5;S05-16;False;Iný maxilofaciálny výkon;V;4;;;;;P;P;;;;;15;5
5;S05-15;False;Komplexné operačné výkony na slinných žľazách;V;4;;;;;P;P;;;;30;;
5;S05-14;False;Komplexné operačné výkony na tvári a priľahlej oblasti;V;4;;;;;P;P;;;;60;10;5
5;S05-13;False;Komplexné operačné výkony v dutine ústnej alebo na perách;V;4;;;;;P;P;;;;30;;
5;S05-12;False;Komplexné výkony na jazyku, hltane, hrtane, LU;V;4;;;;;P;P;;;;30;;
5;S05-11;False;Operačné výkony na hltane, hrtane a priedušnici;V;4;;;;;P;P;;;;90;;
5;S05-10;False;Operačné výkony na vnútornom uchu II.;V;4;;;;;P;N;;;;90;;
5;S05-09;False;Operačné výkony na vnútornom uchu - cez labyrint;V;4;;;;;P;N;;;;90;10;5
5;S05-08;False;Pokročilé operácie na nosovej a prinosových dutinách;V;4;;;;;P;P;;;;90;;
5;S05-07;False;Pokročilé operačné výkony na nose a nosovej dutine;V;4;;;;;P;P;;;;180;20;
5;S05-06;False;Pokročilé operačné výkony na strednom uchu;V;4;;;;;P;P;;;;;;
5;S05-05;False;Implantácia kostného a stredoušného implantátu;V;4;;;;;P;N;;;;;;
5;S05-04;False;Pokročilé operačné výkony na vonkajšom zvukovode a ušnici;V;4;;;;;P;P;;;;180;5;5
5;S05-02;False;Vysoko špecializované endoskopické ORL operácie;V;4;;;;;P;N;;;;60;10;5
5;S05-01;False;Zložité operácie na krku;V;4;;;;;P;P;;;;90;;
5;S27-06;True;Dilatácia stenózy priedušnice, priedušky;V;4;;;;;P;N;;;;;;
5;S15-03;True;Komplexné operačné výkony pri rázštepe;V;4;;;;;P;N;;;;90;20;
5;S07-05;True;Operačné výkony na týmuse;V;4;;;;;P;P;;;;;10;
5;S07-02;True;Vysoko komplexné výkony na priedušnici;V;4;;;;;P;P;;;;;20;
5;S06-02;True;Rázštepy;D;4;;;;;P;P;;;;;10;1
5;S06-01;True;Ostatné maxilofaciálne výkony;V;4;;;;;P;P;;;;120;10;1
5;S04-06;True;Vysoko komplexné výkony na orbite alebo bulbe;V;4;;;;;P;P;;;;60;;
5;S03-02;True;Operačné výkony na vnútornom uchu;V;4;;;;;P;P;;;;;;
5;S05-31;False;Iné ochorenia ucha, nosa, úst a krku;D;3;;;;;P;P;P;;;;;
5;S05-30;False;Poruchy rovnováhy, strata sluchu alebo tinnitus;D;3;;;;;P;P;P;;;;;
5;S05-29;False;Zápal stredného ucha alebo infekcia horných dýchacích ciest;D;3;;;;;P;P;P;;;;;
5;S05-28;False;Hemityreoidektómie, tyreoidektómie a resekcie bez odstránenia prištítných teliesok;V;3;;;;;P;P;P;;;180;50;30
5;S05-27;False;Komplexné operácie na krku;V;3;;;;;P;P;N;;;180;10;10
5;S05-26;False;Operačné výkony na nose a nosovej dutine;V;3;;;;;P;P;N;;;;;
5;S05-25;False;Operačné výkony na prištítnych telieskach;V;3;;;;;P;P;N;;;120;15;10
5;S05-24;False;Operačné výkony na slinných žľazách;V;3;;;;;P;P;P;;;90;25;10
5;S05-23;False;Operačné výkony na vonkajšom zvukovode a ušnici;V;3;;;;;P;P;N;;;90;;
5;S05-22;False;Operačné výkony v dutine ústnej alebo na perách;V;3;;;;;P;P;N;;;90;;
5;S05-21;False;Operačné výkony v hltane;V;3;;;;;P;P;P;;;;10;
5;S05-20;False;Operačné výkony v orbite a slzných cestách;V;3;;;;;P;P;N;;;;;
5;S05-19;False;Chirurgia štítnej žľazy a prištítnych žliaz;V;3;;;;;P;P;P;;;180;10;10
5;S05-18;False;Operácia pre hlbokú krčnú infekciu;V;3;;;;;P;P;N;;;;;
5;S05-17;False;Zložité operačné výkony na prištítnych telieskach;V;3;;;;;P;P;P;;;90;;
5;S27-12;True;Tuberkulóza;D;3;;;;;P;P;P;;;;;
5;S15-10;True;Rekonštrukcie pery;V;3;;;;;P;P;P;;;90;;
5;S06-06;True;Ochorenia zubov a dutiny ústnej;D;3;;;;;P;P;P;;;;70;10
5;S06-05;True;Ochorenia zubov a dutiny ústnej II.;D;3;;;;;P;P;P;;;;70;10
5;S06-04;True;Submandibulárny absces;D;3;;;;;P;P;P;;;;;
5;S06-03;True;Ostatné maxilofaciálne výkony II.;V;3;;;;;P;P;P;;;120;70;10
5;S04-10;True;Komplexné výkony na orbite alebo bulbe;V;3;;;;;P;P;P;;;30;;
5;S03-40;True;Operačné výkony na hypofýze – Endoskopický prístup;V;3;;;;;P;P;P;;;;;
5;S03-39;True;Operačné výkony na hypofýze;V;3;;;;;P;P;P;;;;;
5;S40-05;True;Zhubné nádory ucha, nosa, úst a krku;D;2;;;;;P;P;P;P;;;;
5;S37-20;True;Vertigo;D;2;;;;;P;P;P;P;;;;
5;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
5;S15-19;True;Operačné výkony na tvári B;V;2;;;;;P;P;P;P;;90;;
5;S14-12;True;Operačné výkony na tvári;V;2;;;;;P;P;P;P;;90;;
5;S05-42;False;Jednoduché operácie na krku;V;1;;;;;P;P;P;P;N;180;25;
5;S05-41;False;Malé operačné výkony v dutine ústnej alebo na perách;V;1;;;;;P;P;P;P;N;180;;
5;S05-40;False;Malé výkony na nose a nosovej dutine;V;1;;;;;P;P;P;P;N;;50;
5;S05-39;False;Malé výkony na nosovej a prinosových dutinách;V;1;;;;;P;P;P;P;N;180;50;
5;S05-38;False;Malé výkony na tvárovom skelete;V;1;;;;;P;P;P;N;N;;;
5;S05-37;False;Malé výkony na vonkajšom zvukovode a ušnici;V;1;;;;;P;P;P;P;N;180;;
5;S05-36;False;Malé výkony v ORL;V;1;;;;;P;P;P;P;N;180;;
5;S05-35;False;Operačné výkony na strednom uchu;V;1;;;;;P;P;P;P;N;180;50;30
5;S05-34;False;Tonzilektómia alebo adenoidektómia;V;1;;;;;P;P;P;P;N;180;30;15
5;S05-33;False;Operačné výkony na očných viečkach;V;1;;;;;P;P;P;P;N;;;
5;S05-32;False;Operačné výkony na slzných cestách;V;1;;;;;P;P;P;P;N;180;;
5;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
5;S04-36;True;Menej komplexné výkony na očných viečkach;V;1;;;;;P;P;P;N;N;90;50;20
5;S04-35;True;Menej komplexné výkony na slznej žľaze alebo slzných cestách;V;1;;;;;P;P;P;N;N;90;;
6;S15-02;True;Vysoko komplexné porázštepové výkony v dutine ústnej;V;5;;;;;P;;;;;;;
6;S15-01;True;Vysoko komplexné operačné výkony pri rázštepe;V;5;;;;;P;;;;;90;20;
6;S06-02;False;Rázštepy;D;4;;;;;P;P;;;;;10;1
6;S06-01;False;Ostatné maxilofaciálne výkony;V;4;;;;;P;P;;;;120;10;1
6;S40-03;True;Kuratívna liečba očných malignít;D;4;;;;;P;P;;;;;;
6;S32-12;True;Agresívne lymfómy (NHL), Hodgkinov lymfóm a iné vybrané lymfómy;D;4;;;;;P;P;;;;;30;
6;S05-16;True;Iný maxilofaciálny výkon;V;4;;;;;P;P;;;;;15;5
6;S05-15;True;Komplexné operačné výkony na slinných žľazách;V;4;;;;;P;P;;;;30;;
6;S05-14;True;Komplexné operačné výkony na tvári a priľahlej oblasti;V;4;;;;;P;P;;;;60;10;5
6;S05-13;True;Komplexné operačné výkony v dutine ústnej alebo na perách;V;4;;;;;P;P;;;;30;;
